directedBy,Max_Rating,Min_Rating,Avg_Rating
Tucker Johnston,2,2,2.0
Tujiko Noriko,4.5,4.5,4.5
Tulio Demicheli,3.5,0,2.0
Tuna Kiremitçi,4,4,4.0
Tung Wang,4.25,4.25,4.25
Tung-Shing Yee,3.68421,3.18919,3.43085
Tunç Okan,3.625,3.625,3.625
Tuomas Sallinen,3,3,3.0
Turi Meyer,3.25,2.35897,2.8044849999999997
Turner Ross,3.83333,3.41667,3.625
Tusi Tamasese,3.875,3.875,3.875
Tyler Amm,0,0,0.0
Tyler Chandler,2.5,2.5,2.5
Tyler Glodt,4.5,4.5,4.5
Tyler Hughen,4,4,4.0
Tyler J. Kupferer,3.25,3.25,3.25
Tyler Maddox-Simms,5,0,2.5
"Tyler Measom, Justin Weinstein",3.77304,3.77304,3.77304
Tyler Nilson,3.82899,3.82899,3.82899
Tyler Oliver,2.875,2.875,2.875
Tyler Perry,3.34375,0.5,2.4762724
Tyler Russell,3,0,1.5
Tyler Shields,2.77222,2.77222,2.77222
Tyler Tharpe,2.75,2.75,2.75
Tylor Norwood,4.75,0,2.375
Tyrell Spencer,3,3,3.0
Tyron Montgomery,3.32353,3.32353,3.32353
Tyson Caron,0,0,0.0
Tzahi Grad,4,0,2.0
Tzu-Hsuan Hung,3.16667,3.16667,3.16667
Tôichirô Rutô,4,4,4.0
Tôya Satô,4.75,0,3.07
Tōru Murakawa,0,0,0.0
Tōya Satō,3.5,3.5,3.5
U. Roberto Romano,3.66667,3.66667,3.66667
Ub Iwerks,3.5,2.83333,3.17976
Uberto Pasolini,4.5,3.6,4.05
Uda Benyamina,3.92593,3.92593,3.92593
Udayan Prasad,3.6198,2.83333,3.15838
Udhayakumar R V,2.5,2.5,2.5
Udi Aloni,3,0,1.9625
Ufuk Genc,2.25,2.25,2.25
Ugo Giorgetti,3.5,3,3.25
Ugo Tognazzi,4,2.5,3.166666
Ugur Yücel,3.5,3.5,3.5
Uisenma Borchu,3.33333,2,2.666665
Ujicha,0,0,0.0
Ulaa Salim,3.41667,3.41667,3.41667
Uli Edel,3.68649,2.10714,3.009868
Ulli Lommel,3.14286,0,1.743631083333333
Ulrich König,3.33333,3.33333,3.33333
Ulrich Seidl,4,2,3.2689335714285717
Ulrich Waller,0,0,0.0
Ulrika Bengts,3.5,3.5,3.5
Ulrike Kofler,1.33333,1.33333,1.33333
Ulrike Ottinger,3.66667,0,2.558334
Ulu Grosbard,3.68636,2.16667,3.1045985714285713
Umberto Marino,2.75,2.75,2.75
Umesh Ghadge,1.8,1.8,1.8
Umin Boya,4.25,4.25,4.25
Unjalee Ruparelia,3.03333,3.03333,3.03333
Uraaz Bahl,3,3,3.0
Urbanus,2.5,2.5,2.5
Uri Barbash,3.75,2.66667,3.38889
Uroš Stojanović,3.27273,3.27273,3.27273
Urs Odermatt,3,2.5,2.75
Ursula Liang,3.75,0.5,2.125
Ursula Reuter Christiansen,4,4,4.0
Usmar Ismail,4.5,4.5,4.5
Uwe Boll,3.3,0,1.9290848148148152
Uwe Heidschötter,3.19231,3.19231,3.19231
Uģis Olte,3.94444,3.94444,3.94444
V. Prasad,0,0,0.0
V. Vignarajan,3,3,3.0
V.V. Dachin Hsu,3.1,3.1,3.1
V.W. Scheich,0,0,0.0
Vadim Derbenyov,2.7,2.7,2.7
Vadim Jendreyko,3.75,3.75,3.75
Vadim Kurchevskiy,2.95,2.95,2.95
Vadim Shmelyov,2.875,1.85,2.2779
Vadim Sokolovsky,2.375,0.5,1.4375
Vadim Valiullin,4.5,4.5,4.5
Vahe Gabuchian,3.35,3.35,3.35
Vahid Jalilvand,3.55,3.55,3.55
Vakkantham Vamsi,2.5,2.5,2.5
Val Guess,2.83696,2.83696,2.83696
Val Guest,4.5,0,1.7266669230769232
Vala Halldorsdottir,3.7,3.7,3.7
Valentin Hitz,2.875,2.875,2.875
Valentin Khovenko,2.33333,2.33333,2.33333
Valentin Kuik,3,3,3.0
Valentin Selivanov,1.5,1.5,1.5
Valentin Thurn,4.5,3.3,3.9
Valentin Vaala,3.5,2,2.6845242857142857
Valentina De Amicis,0,0,0.0
Valentine Davies,3.41603,3.41603,3.41603
Valentine Palmer,0,0,0.0
Valeri Akhadov,3.25,3.25,3.25
Valeri Chikov,2,2,2.0
Valeria Bruni Tedeschi,2.75,2.16667,2.5555566666666665
Valeria Sarmiento,3.21429,0.5,1.857145
Valerie Breiman,3.22851,1.94268,2.7237299999999998
"Valerie Gudenus, Heloisa Sartorato",2.5,2.5,2.5
Valerie Landsburg,3.5,3.5,3.5
Valerie McCaffrey,0.5,0.5,0.5
Valerio Esposito,0,0,0.0
Valerio Jalongo,2.5,2.5,2.5
Valerio Zurlini,3.1875,2.5,2.8802075
Valeriy Ogorodnikov,2.5,2.5,2.5
Valeriya Gay Germanika,2.9359,0,2.0985575
Valeriya Surkova,2.5,2.5,2.5
Valery Chikov,3.33333,3.33333,3.33333
Valery Ugarov,3.5,3.5,3.5
Valérie Donzelli,3.39394,3.375,3.3844700000000003
Valérie Guignabodet,2.75,2.75,2.75
Valérie Lemercier,3.5,2.77778,3.037036666666667
Valérie Müller-Preljocaj,3.25,3.25,3.25
Valérie Roucher,2.5,2.5,2.5
Valérie Stroh,3,3,3.0
Van Ditthavong,0,0,0.0
Van Ling,0,0,0.0
Vandon N. Gibbs,3.5,3.5,3.5
Vanessa Block,1.75,1.75,1.75
Vanessa Filho,2.75,2.75,2.75
Vanessa Frank,0,0,0.0
Vanessa Knutsen,1,1,1.0
Vanessa Lapa,2.80769,2.80769,2.80769
Vanessa Roth,4.25,4.25,4.25
Vanja D'Alcantara,4,4,4.0
Varda Bar-Kar,0,0,0.0
Vardis Marinakis,2.2,0,1.1
Vasan Bala,3.5,3.5,3.5
Vasili Goncharov,2.5,1.5,2.0
Vasili Kafanov,1.75,1.75,1.75
Vasili Ordynsky,2.25,2.25,2.25
Vasilis Georgiadis,4.07143,2.5,3.4404766666666666
Vasilis Katsikis,2.09091,2.09091,2.09091
Vasiliy Rovenskiy,0,0,0.0
Vasiliy Shukshin,3.52083,1.75,2.82604
Vasily Chiginsky,3,2.66667,2.8333333333333335
Vasily Serikov,3.5,3.5,3.5
Vaughn Stein,2.66406,2.51587,2.5899650000000003
Veena Sud,3.4,3.4,3.4
Veeru Potla,0,0,0.0
Vegar Hoel,2,2,2.0
Veikko Kerttula,3,3,3.0
Veiko Õunpuu,3.625,2.83333,3.3581820000000002
"Veit Harlan, Wolfgang Liebeneiner",3,3,3.0
Venkat Prabhu,4.5,3,3.7789114285714285
Venkat Ramji,4.3,4.3,4.3
Venky Kudumula,4,4,4.0
Ventura Pons,2.875,0,1.8301266666666667
Venu,4,3.25,3.625
Venus Keung Kwok-Man,3,3,3.0
Venyamin Dorman,2.33333,2.33333,2.33333
"Vera Chytilová, Jaromil Jires, Jirí Menzel, Jan Nemec, Evald Schorm",3.3,3.3,3.3
Vera Fogwill,4.33333,4.33333,4.33333
Vera Iwerebor,2.83333,2.83333,2.83333
Vera Krichevskaya,2.7,2.7,2.7
Vern Oakley,3.26087,3.26087,3.26087
Vernon Chatman,3.8125,3.8125,3.8125
Vernon Keays,2,2,2.0
Vernon P. Becker,2.92857,2.5,2.7142850000000003
Vernon Zimmerman,2.875,2,2.4375
Veronica Pivetti,2.375,2.375,2.375
Veronika Franz,3.13125,2.85714,2.994195
Verónica Chen,1.5,1.5,1.5
Verónica Llinás,2.5,2.5,2.5
Vesela Kazakova,3.16667,3.16667,3.16667
Vetrimaran,4.16667,3.38889,3.8046800000000003
Vi Anand,3.5,0,1.75
Vianney Lebasque,3.5,3.5,3.5
Vibeke Løkkeberg,0,0,0.0
Vibeke Muasya,0,0,0.0
Vibha Bakshi,0,0,0.0
Vic Armstrong,3.4,1.98538,2.8775950000000003
Vic Sarin,4,0,2.4960685714285717
Vicente Alves do Ó,2.25,2.25,2.25
Vicente Amorim,4.5,3.15625,3.60764
Vicente Villanueva,3.36585,2.33333,2.73306
Vicki Jenson,2.58571,2.58571,2.58571
"Vicky Funari, Julia Query",3.22872,3.22872,3.22872
Vicky Jewson,4.25,3.09375,3.671875
Vicky Jones,4.3,4.3,4.3
Vicky Matthews,4,3.5,3.75
Vicky Wight,3.44444,3.44444,3.44444
Victor Azeev,1,1,1.0
Victor Cook,3.03906,1,2.268484
"Victor Cook, Mike Disa, Sang-Jin Kim, Shuko Murase, Jong-Sik Nam, Lee Seung-Gyu",3.18452,3.18452,3.18452
Victor D. Ponten,0,0,0.0
Victor Duncan,3.5,3.5,3.5
Victor Fanucchi,0,0,0.0
Victor French,5,2.5,3.75
Victor G. Oliveira,0,0,0.0
Victor Halperin,3.85714,1.60714,3.0070274999999995
Victor Iliu,5,3.25,4.125
Victor Kanefsky,2.75,2.75,2.75
Victor Kargan,2,2,2.0
Victor Kulle,5,5,5.0
Victor Levin,3.60619,3.23567,3.42093
Victor Lopes,3.5,3.5,3.5
Victor Luminera,0.5,0.5,0.5
Victor Salva,3.75182,2.20968,2.7292966666666665
Victor Schertzinger,3.5,0,2.1308350000000003
Victor Stoloff,0,0,0.0
Victor Trivas,0,0,0.0
Victoria Galardi,2.75,2.75,2.75
Victoria Hochberg,2,2,2.0
Victoria Mahoney,3.375,3.375,3.375
Victoria Muspratt,0,0,0.0
Victoria Raiser,0,0,0.0
Victoria Wimpenny,0,0,0.0
Victory Tischler-Blue,0,0,0.0
Viet Nguyen,2.83333,2.83333,2.83333
Viggo Mortensen,1.8,1.8,1.8
Vignesh Shivan,3.18182,3,3.09091
Vijay Anand,3.25,1,2.25
Vijay Krishna Acharya,2.82143,1.6,2.307143333333333
Vijay Kumar Konda,3,0,1.5
Vijay Lalwani,3.28947,3.28947,3.28947
Vik Rubenfeld,0,0,0.0
Viki Aleksandrovich,2,2,2.0
Viking Eggeling,2.61765,2.61765,2.61765
Vikram Bhatt,3.75,0,1.1399573571428572
Vikram Gandhi,3.70382,3.05714,3.4203200000000002
Vikram K. Kumar,2.98113,2.98113,2.98113
Vikramaditya Motwane,4,3.45312,3.7266500000000002
Viktor Andrienko,3.6,3.6,3.6
Viktor Bozhinov,3,3,3.0
Viktor Eisymont,2.66667,2.66667,2.66667
Viktor Ivanov,3.5,3.5,3.5
Viktor Johansson,2,2,2.0
Viktor Kobzev,3.5,3.5,3.5
Viktor Makarov,1.9,1.9,1.9
Viktor Sergeyev,3.625,3.4375,3.53125
Viktor Tregubovich,3.16667,2.5,2.88889
Vilgot Sjöman,3.8125,2.4,3.185125
Ville Jankeri,2.89286,1.75,2.3214300000000003
Villen Azarov,4.5,3.66667,4.083335
Vimukthi Jayasundara,4,3,3.5
Vinay Shukla,3,3,3.0
Vince Di Meglio,2.42857,2.42857,2.42857
Vince DiPersio,0,0,0.0
Vince Offer,2.625,1.3,1.9625
Vincent Bal,3.61765,2.75,3.1851960000000004
Vincent D'Onofrio,2.8,2.8,2.8
Vincent Dieutre,3.75,3.75,3.75
Vincent Gallo,3.65502,0,2.16956
Vincent Gatinaud,3.83333,3.83333,3.83333
Vincent Grashaw,3.78571,3,3.392855
Vincent Jay Miller,2.08929,2.08929,2.08929
Vincent Kesteloot,2.35294,2.35294,2.35294
Vincent Lambe,3.2,3.2,3.2
Vincent Lannoo,2.625,0,1.7386366666666666
Vincent Mariette,3.08333,3.08333,3.08333
Vincent Masciale,3.02381,2.875,2.949405
Vincent Monnikendam,3.3,3.3,3.3
Vincent Monton,4,2,3.0
"Vincent Paronnaud, Marjane Satrapi",3.93648,3.5,3.7182399999999998
Vincent Paterson,3,3,3.0
Vincent Perez,2.97222,2.97222,2.97222
Vincent Pérez,3.27143,3.27143,3.27143
Vincent Robert,2.1934,2.1934,2.1934
Vincent Scordia,1.85714,1.85714,1.85714
Vincent Sherman,4.5,0,2.4063543333333333
Vincent Turturro,0,0,0.0
Vincent Woods,0,0,0.0
Vincente Minnelli,5,0,3.3154303448275857
"Vincente Minnelli, Busby Berkeley",3.30508,3.30508,3.30508
"Vincente Minnelli, Gottfried Reinhardt",3.16667,3.16667,3.16667
"Vincente Minnelli, Stanley Donen",3.3,3.3,3.3
Vincenzo Alfieri,3.25,3.25,3.25
Vincenzo Marra,3,0.5,1.75
Vincenzo Rigo,1.25,0,0.4166666666666667
Vincenzo Salemme,5,2.25,3.4166666666666665
Vineeth Sreenivasan,3.6,3.6,3.6
Vinil Mathew,3.45,3.45,3.45
Vinko Brešan,3.75,3.16,3.5366666666666666
Vinko Moderndorfer,2.25,2.25,2.25
Vinko Möderndorfer,3.66667,3.66667,3.66667
Vinod Sukumaran,1.75,1.75,1.75
Vinton Heuck,3.04167,3.04167,3.04167
Vipul Amrutlal Shah,3.27083,2.85294,3.0968133333333334
Vir Das,4.5,2.38889,3.444445
Virginie Verrière,4,4,4.0
Virág Zomborácz,3.9,3.9,3.9
Vishal Bhardwaj,3.76667,0,2.8008811111111114
Vishal Mahadkar,1.5,1.5,1.5
Vishesh Bhatt,3.375,3.375,3.375
Vishram Sawant,0.5,0.5,0.5
Vitali Kanevsky,2.7,2.7,2.7
Vitaly Lukin,2,2,2.0
Vitaly Mansky,3.375,3.375,3.375
Vitaly Melnikov,2.91667,2.3125,2.614585
Vitaly Moskalenko,2.0625,2.0625,2.0625
Vito Dinatolo,0,0,0.0
Vito Rocco,3.83333,3.83333,3.83333
Vito Trabucco,2.66667,2.66667,2.66667
Vitold Bordzilovsky,3.75,3.75,3.75
Vittorio Cottafavi,2.58333,0,0.86111
Vittorio De Sica,4.11282,0,2.7746134615384617
"Vittorio De Sica, Federico Fellini, Mario Monicelli, Luchino Visconti",3.225,3.225,3.225
Vittorio De Sisti,0,0,0.0
Vittorio Gassman,2.5,0,1.25
"Vittorio Gassman, Francesco Rosi",0,0,0.0
Vittorio Metz,0,0,0.0
Vittorio Sala,3,0,1.0
Vittorio Schiraldi,0,0,0.0
Vittorio Taviani,3.875,3.875,3.875
Viv Fongenie,0,0,0.0
Vivek Agnihotri,3.83333,2.125,2.8802075
Vivek Athreya,0,0,0.0
Vivek Elangovan,2.125,2.125,2.125
Vivek Sharma,3.32143,3.32143,3.32143
Vivian Kubrick,4.1875,4.1875,4.1875
Vivian Naefe,3,0,1.75
Vladan Nikolić,3.75,3.75,3.75
Vladek Zankovsky,3.07143,3.07143,3.07143
Vladimir Alenikov,3.86364,3.15,3.5045466666666667
Vladimir Bitokov,0,0,0.0
Vladimir Bortko,5,1.75,3.3913233333333332
Vladimir Bychkov,2.71429,2.71429,2.71429
Vladimir Krasnopolsky,3.59091,3.59091,3.59091
Vladimir Marinichev,1.25,1.25,1.25
Vladimir Menshov,3.9256,2.25,3.186762
Vladimir Mirzoyev,2.25,2.25,2.25
Vladimir Motyl,3.81818,3.27778,3.5319866666666666
Vladimir Pasichnik,0,0,0.0
Vladimir Polkovnikov,3.46429,3.46429,3.46429
Vladimir Potapov,2.6,2.6,2.6
Vladimir Rapoport,2,2,2.0
Vladimir Romashkov,1.75,1.75,1.75
Vladimir Shredel,4.5,4.5,4.5
Vladimir Tadej,3,3,3.0
Vladimir Tarasov,3.4,3.25,3.327776666666667
Vladimir Toropchin,3.6,2.77273,3.0798
Vladimir Vorobyov,3.82,2.88889,3.354445
Vladimir Yakanin,2.33333,2.33333,2.33333
Vladimir Zaykin,2.5,2.5,2.5
Vladimir de Fontenay,3,2.5,2.75
Vladimír Michálek,3.57143,2.25,2.91369
Vladimír Morávek,4,4,4.0
Vlado Skafar,3.25,3.25,3.25
Vlado Škafar,3.16667,3.16667,3.16667
Vladyslav Klimchuk,2.75,2.75,2.75
Vlasta Janečková,3.5,3.5,3.5
Vlasta Pospíšilová,4,3.375,3.6875
Vojtěch Jasný,4.5,2,3.45
Volfango De Biasi,0,0,0.0
Volker Arzt,3.5,3.5,3.5
Volker Schlöndorff,4,2.2,3.2949423809523815
"Volker Schlöndorff, Margarethe von Trotta",3.69811,3.69811,3.69811
Volker von Collande,0,0,0.0
Volodymyr Dakhno,4.16667,3.16667,3.6845242857142857
Vrinda Samartha,0,0,0.0
Vsevolod Pudovkin,3.38636,2.14286,2.779036666666667
Vsevolod Shilovsky,2,2,2.0
Vuk Rsumovic,4,4,4.0
Vyacheslav Kaminsky,2.41667,2.41667,2.41667
Vyacheslav Kotyonochkin,3.375,3.375,3.375
Vyacheslav Ross,3.47727,2.7,3.088635
Vysakh,2.25,0,1.125
Václav Havel,2.25,2.25,2.25
Václav Marhoul,3.66667,2.83333,3.3333333333333335
Véra Belmont,4.5,0,2.25
Véronique Reymond,4,0,2.0
Véréna Paravel,2.375,2.375,2.375
Víctor Cabaco,0.5,0.5,0.5
Víctor García León,3,0,1.5
Víctor Urruchúa,0,0,0.0
Vít Klusák,3,3,3.0
W. Blake Herron,0,0,0.0
W. Peter Iliff,1.86364,1.86364,1.86364
W.D. Hogan,5,0,2.4289114285714284
"W.S. Van Dyke, Julien Duvivier",3.36957,3.36957,3.36957
"W.S. Van Dyke, Robert Z. Leonard",2.64286,2.64286,2.64286
W.T. Morgan,3.5,3.5,3.5
W.W. Young,2.7,2.7,2.7
Waad al-Kateab,3.91129,3.91129,3.91129
Wade Gasque,3.92857,3.92857,3.92857
Wade Radford,2,2,2.0
Wade Randolph,1.5,1.5,1.5
Wael Ehsan,3.25,0,1.625
Wai Ka-Fai,4,3.5,3.6904766666666666
"Wai Keung Lau, Siu Fai Mak",3.97371,3.97371,3.97371
Wai-keung Lau,3.21154,3.15854,3.18504
"Wai-keung Lau, Alan Mak",3.69957,3.27273,3.4861500000000003
"Wai-keung Lau, Alan Mak, Ralph Rieckermann",3.48214,3.48214,3.48214
Wajahat Rauf,0,0,0.0
Walerian Borowczyk,3.66667,0,2.399554375
Walid Mattar,3.25,3.25,3.25
Wallace Fox,3.5,0,1.6430781818181819
Wally Pfister,3.20795,3.20795,3.20795
Walon Green,3.08333,2.78571,2.93452
Walt Disney,4,2.7,3.1129294117647057
Walter Bannert,3.5,3,3.25
Walter Bernstein,3.03448,3.03448,3.03448
Walter Boos,3.3125,3.3125,3.3125
Walter C. Miller,4.25,0.5,2.6875
Walter Cornás,3.33333,3.33333,3.33333
Walter Deuber,0,0,0.0
Walter Forde,3.25,0,1.145833
Walter Grauman,3.18627,0,1.7069337500000001
Walter Heynowski,3.5,0,1.75
Walter Hill,3.82812,2.3,3.1207095238095235
Walter Klenhard,4,0,2.0
Walter Matthau,2.75,2.75,2.75
Walter Murch,2.96157,2.96157,2.96157
Walter Ruttmann,3.66667,3.2,3.47795
Walter Salles,4.0774,0,2.971472857142857
Walter Summers,2.75,2.375,2.5625
Walter Söderlund,3,2.92857,2.9642850000000003
Walter Woodman,3.22222,3.22222,3.22222
Wan Jen,0,0,0.0
Wan Laiming,3.41667,3.41667,3.41667
Wanda Jakubowska,2.15,2.15,2.15
Wang Chao,0,0,0.0
Wang Ding-Lin,2,2,2.0
Wang Qi,0.5,0.5,0.5
Wang Ran,3,3,3.0
Wang Xiaoshuai,4,3.3,3.6100000000000003
Wang Xuebo,4,4,4.0
Wanuri Kahiu,3.27273,3,3.136365
Waris Hussein,5,0,2.122685
Warren Beatty,3.53534,2.72928,3.187516
Warren J. Williams,0,0,0.0
Warren P. Sonoda,3.5,0,2.0638387000000002
Warren Skeels,0,0,0.0
Warren Speed,0,0,0.0
Warren Sulatycky,0,0,0.0
Warwick Thonton,3.35294,3.35294,3.35294
Wayne Abbott,1,1,1.0
Wayne Beach,2.57143,2.57143,2.57143
Wayne Berwick,1.97619,0,0.988095
Wayne Blair,3.4375,1.875,2.742955
Wayne Coe,3.16667,3.16667,3.16667
Wayne Harry Johnson Jr.,2.5,2.5,2.5
Wayne Orr,3.75,3.5,3.625
Wayne Powers,3,3,3.0
Wayne Roberts,3.44811,2.85,3.1490549999999997
"Wayne Wang, Paul Auster",3.83758,3.83758,3.83758
Wei Lo,3.6876,2.28571,2.8295000000000003
Wei Te,3.15,3.15,3.15
Wei Tung,3.07143,3.07143,3.07143
Wei Zhao,3.27778,3.27778,3.27778
Weifeng Deng,0,0,0.0
Weijun Chen,3.55682,3,3.27841
Wellson Chin,4.5,0.75,2.625
Wen Jiang,3.53371,3.11236,3.382023333333333
Wen Ren,3.125,3.125,3.125
Wen-Han Shih,2.83333,2.83333,2.83333
Wendy Apple,3.60606,3.60606,3.60606
Wendy J.N. Lee,3,3,3.0
Wendy Jo Carlton,3.25,2.5,2.875
"Wendy Jo Carlton, Ai Lene Chor, Maria Gigante, Laura Lonigro, Amber Mohammad, Aprill Winney, Etta Worthington",0.75,0.75,0.75
Wendy McColm,3.5,3.5,3.5
Wenhua Li,2.75,2.75,2.75
Wenzel Storch,2.5,2.5,2.5
Werner Herzog,4,0,3.3032561290322584
"Werner Herzog, Denis Reichle",3.39286,3.39286,3.39286
Werner Jacobs,5,0,2.03125
Werner Schroeter,3.5,0,2.3
Wes Anderson,4.66667,3.42553,3.78932875
Wesley Barry,3.25,3.25,3.25
Wesley Strick,2.83613,2.83613,2.83613
Wesley Verástegui,2,2,2.0
Whit Whitman,0,0,0.0
White Trash Tyler,2.09091,2.09091,2.09091
Whitney Cummings,2.8,2.8,2.8
Whoopi Goldberg,3.625,3.625,3.625
Wi Ding Ho,3.5,0,2.1666666666666665
Wieland Liebske,0,0,0.0
Wieslaw Saniewski,2,2,2.0
Wiesław Saniewski,2.5,2.5,2.5
Wigbert Wicker,1.16667,1.16667,1.16667
Wiktor Ericsson,3.625,3.25,3.4375
Wiktor Grodecki,2.66667,2,2.3472233333333334
Wil Lewis,0,0,0.0
"Wil Long, Kevin Clarke.Travis Vogt",0,0,0.0
Wilhelm Liebenberg,2.75,2.75,2.75
Wilhelm Thiele,4,0,1.5
Will Addison,0,0,0.0
Will Allen,3.375,3.375,3.375
Will Anderson,4,4,4.0
Will Becher,3.39655,3.39655,3.39655
Will Finn,2.875,2.875,2.875
Will Forbes,1.9,1.9,1.9
Will Geiger,3.54688,2.85294,3.19991
Will Hood,4,4,4.0
Will Jason,3.5,2,2.75
Will Jewell,0,0,0.0
Will Koopman,3.75,3.16667,3.375
Will McCormack,3.57143,3.57143,3.57143
Will Raee,3,3,3.0
Will Swenson,4,4,4.0
Will Vinton,3.54976,3,3.27109
Will Wallace,3,2.9375,2.96875
Will Yapp,3.5,3.5,3.5
Willard Bowsky,3.31267,3.31267,3.31267
Willard Carroll,3.54154,0,1.77077
Willard Huyck,3.05952,1.79044,2.4345350000000003
Willem van de Sande Bakhuyzen,3,2.5,2.8333333333333335
Willi Forst,1.75,1.75,1.75
Willi Krause,2.5,2.5,2.5
William A Seiter,3.60185,3.60185,3.60185
William A. Fraker,3.75,2.40278,3.18426
William A. Graham,5,0,2.242659487179487
William A. Kirkley,3.88889,3.88889,3.88889
William A. Wellman,3.88851,0,2.7265908333333333
"William A. Wellman, Jack Conway",3.51158,3.51158,3.51158
"William A. Wellman, John Wayne",2.94444,2.94444,2.94444
William Allen Castleman,0,0,0.0
"William Arntz, E. Raymond Brown",0,0,0.0
William Beaudine,4.25,0,1.4171933265306125
William Berke,3,0,1.1875
William Bindley,4,0,2.1452180000000003
William Boyd,3,3,3.0
William Butler,2.5,1.5,2.11111
William Byron Hillman,0,0,0.0
William C. Ament,0,0,0.0
William C. McGann,2.87234,0,0.6515957142857143
William Cameron Menzies,3.45815,2.5,3.0719483333333333
"William Clemens, Noel M. Smith",0,0,0.0
William Conrad,3.75,0,1.7291675
William Crain,2.46284,2.25,2.35642
William Cusick,0,0,0.0
William Davenport,5,4.25,4.625
William DeVizia,0,0,0.0
William Dickerson,3.09615,0,1.0320500000000001
William Diehl Jr.,0,0,0.0
William Dieterle,3.76359,0,2.156064042553192
William Dorfman,3.05,2.5,2.775
"William Elwood, Mykola Kulish",3.25,3.25,3.25
William Eubank,3.14313,2.52439,2.8933699999999996
William Fairman,3,3,3.0
William Fichtner,3,3,3.0
William Friedkin,3.98305,0,2.8639627272727277
William Gereghty,3.25,3.25,3.25
William Grefe,3.375,0,1.375
William H. Bushnell,0,0,0.0
William H. Macy,3.67557,0,2.196135
William H. Pine,3,3,3.0
William H. Whyte,4.66667,4.66667,4.66667
William Hellfire,2.16667,2.16667,2.16667
William J. Cowen,2.9,2.9,2.9
William J. Hole Jr.,2.35714,2.35714,2.35714
William J. Murray,0,0,0.0
William J. Stribling,1,0,0.5
"William Joyce, Brandon Oldenburg",3.73387,3.73387,3.73387
William K. Hennigar,0,0,0.0
William K. Howard,4,0,2.8798076923076925
"William K. Howard, Sam Wood",2.6,2.6,2.6
William K.L. Dickson,2.06897,1.35714,1.7130550000000002
William K.L. Dickson,3.4375,1.5625,2.3448615384615388
William Katt,2.33333,2.33333,2.33333
William Kaufman,3.13158,1.16667,2.4226037500000004
William L. Stewart,0,0,0.0
William Lau,3.23182,2.21429,2.7684172727272727
William Lewis,2.9,2.9,2.9
"William Marshall, Robert Florey",2.5,2.5,2.5
William Mesa,1.8,1,1.4
William Morgan,2.5,0,1.5666666666666667
William Nicholson,3.48824,3.22222,3.3552299999999997
William Nigh,4.5,0,2.34773
William Norton,0,0,0.0
William O. Brown,3,3,3.0
William Oldroyd,3.28912,3.28912,3.28912
William Olsen,1.66667,1,1.333335
William Phelps,3.23936,3.23936,3.23936
William R. Kowalchuk Jr.,3.75,2,2.99375
William Roberts,4,3,3.3653833333333334
William S. Hart,0,0,0.0
William Salazar,2.61538,2.61538,2.61538
William Scoular,1.66667,1.66667,1.66667
William Spier,0,0,0.0
William Sterling,3.40909,3.40909,3.40909
William T. Naud,3.25,0,1.625
William Tyler Smith,3.4,3.4,3.4
"William Vance, Orson Welles",2.125,2.125,2.125
William Victor Schotten,0,0,0.0
William Wayne,0,0,0.0
William Webb,3,0,1.0
William Wedig,0,0,0.0
William Witney,3.33333,0,2.0912335714285715
William Wyler,4.07624,0,3.1891196875000003
William Xiong,0,0,0.0
Willis Robards,3,3,3.0
Wilma Labate,0,0,0.0
Wilson Coneybeare,2.86364,2.71429,2.788965
Wilson Huang,0,0,0.0
Wilson Yip,3.94831,0,3.0125875
"Wim Bien, Mark Mertens",2.66667,2.66667,2.66667
Wing-Cho Yip,2,2,2.0
Winston DeGiobbi,2.5,2.5,2.5
Wisit Sasanatieng,3.45238,2.25,3.00047
Witold Leszczynski,3.16667,3.16667,3.16667
Wladyslaw Starewicz,3.63889,2.93333,3.3272099999999996
Wojciech Kasperski,3.16667,3.16667,3.16667
Wojciech Marczewski,4,3,3.3333333333333335
Wojciech Smarzowski,3.76667,2.92308,3.42917125
Wojciech Wójcik,0.75,0.75,0.75
Wolf Gremm,3.41667,3.41667,3.41667
Wolfgang Büld,3.25,0,2.108973333333333
Wolfgang Eißler,4,2.625,3.34375
Wolfgang Glück,3.25,3.25,3.25
Wolfgang Panzer,3,3,3.0
Wolfgang Schleif,0,0,0.0
Wolfgang Urchs,3.5,3.5,3.5
Won Shin-Yeon,3.73134,2.5,3.2832079999999997
Wong Ching-Po,3.16667,3.16667,3.16667
Wong Chun,3.25,3.25,3.25
Wong Kar-Wai,3.4375,3.40476,3.42113
Wong Kar-wai,4.04965,2.83333,3.596282727272728
Woo Moon-gi,0,0,0.0
Woo-Suk Kang,3.89286,3.89286,3.89286
Woo-cheol Lee,3.57143,0,1.785715
Woo-seok Yang,3.95,3.95,3.95
Woody Allen,4.02872,2.83333,3.4669801960784303
Woody Harrelson,2.97826,2.97826,2.97826
Worth Keeter,3.75,0,1.630952857142857
Wrye Martin,2.25,2.25,2.25
Wu Jing,2.98214,2.125,2.5535699999999997
Wu Min-hsiung,3,3,3.0
Wu Tian-Ming,4,4,4.0
Wu Youyin,3,3,3.0
Wu Yuhan,0,0,0.0
Wulan Tana,0.5,0.5,0.5
Wyott Ordung,2.25,2.25,2.25
Władysław Pasikowski,Rafał Mohr,0,2.8023814285714286
